Short-data encryption tester v.1.04 22.06.2023 12:15
Huffman binary tree prepared, no of elements = 1403, root = 1402
Absolute: min. level=9, max. level=18, av. level=10
Weighted: min. level=4.50, max. level=18.00, av. level=5.56 compression=70%
All-zero element: 826 '@8' of level 9 and weight=5
Processing items...
No of items = 25000, digits before decimal point = -10, digits after decimal point = -7
No; String; Length[B]; String_noised; Length[B]; String_encoded_bin; String_encoded_hex; Length[B]; Add_noise_time[us]; Encryption_time[us]; Decryption_time[us]; Remove_noise_time[us]; Total_time[us]
1441; 32067517.26995; 14; ))3)2067517.2699~5; 18; 1011100101000111000011111101110110101100011111100000100000110111011110000101000111000000; 9B74F0DDCAE7807387150C; 11; 11; 876; 909; 9; 1805
1442; 4187431.86; 10; _41%874~31.86; 13; 101011001111001111000101110010010101011111000100000011001011001001001000; CA3F5C9C754CC02B84; 9; 7; 507; 527; 7; 1048
1443; 3.5298; 6; ~3.529%8; 8; 1011101110011011100100011010110010110100; BBB919CA4B; 5; 5; 264; 272; 4; 545
1444; 230.737; 7; &23!0.737; 9; 0111100011110001010010010101011000100011101001000000000000000000; 871F9465324A0000; 8; 4; 308; 333; 5; 650
1445; 629299435; 9; ^6*292=99435; 12; 1001110100000100110110001001010000011001010011110011011110000000; D9408D4991F47308; 8; 7; 377; 404; 6; 794
1446; 6115544.65; 10; ~611=5544%.65; 13; 101001011001001000011010100111000101001100111001110100010111111001001000; 5A29A1C935931DE784; 9; 8; 550; 578; 7; 1143
1447; 8.205; 5; =8.205; 6; 11001110010101001100111001110000; EC45EC07; 4; 3; 246; 255; 3; 507
1448; 5.96; 4; %5.96; 5; 01011010000011000101001001000000; A5C02504; 4; 3; 251; 263; 3; 520
1449; 306; 3; @306; 4; 110111101000010110000000; ED5808; 3; 3; 291; 301; 2; 597
1450; 867385.1; 8; ^867385=.1; 10; 101110001101101011001010011000100100001011010000; 8BADAC26240D; 6; 4; 458; 473; 5; 940
1451; 50.6041; 7; )50.6*041; 9; 111110000010101011001011111011011111000001010000; 8FA2BCDE0F05; 6; 5; 520; 530; 5; 1060
1452; 2952.1; 6; ((2952.1; 8; 0110001000001101011010000111100101101000; 26D0869786; 5; 4; 465; 476; 5; 950
1453; 2031807.4; 9; #=203180#7.4; 12; 0100000110111111011100010000001111010111000110111110001111100000; 14FB17307DB13E0E; 8; 7; 390; 413; 6; 816
1454; 17022.68; 8; #17022&.68; 10; 000011100001010010111101101011111010110000000100; E041DBFACA40; 6; 5; 524; 538; 6; 1073
1455; 52898; 5; %52898; 6; 01011010001111011111110001010000; A5D3CF05; 4; 3; 353; 364; 4; 724
1456; 690266711.9432; 14; _69026671!1^.94(32; 18; 0100101001001000111000110111101101011001111001101100111000110001110001101010111001010000; A4843EB7956EEC136CEA05; 11; 10; 858; 882; 9; 1759
1457; 40356307.745; 12; =403563(07.7%~45; 16; 10101101010101111101001010011101100101010101110110110100001011000001011111001100; DA752DD959D54BC271CC; 10; 10; 733; 749; 9; 1501
1458; 9.7134; 6; =~9.7134; 8; 1111010110110010000010011010101010101111; 5F2B90AAFA; 5; 5; 281; 290; 5; 581
1459; 3521.739004; 11; =%352&1.739004; 14; 011111001000011011111111111011101011010010001111001000111101111100000000; C768FFEE4BF832FD00; 9; 7; 649; 676; 7; 1339
1460; 124.028364; 10; @1_24.0283_64; 13; 111111111011110000001101010100110111010111100100001001010011110101000000; FFCBD035574E52D304; 9; 7; 771; 798; 7; 1583
1461; 6275422.6293; 12; )(62@75422.=6293; 16; 11011111101111100111001100000101001101111011010110000100111110011010011110000000; FDEB3750735B489F7A08; 10; 9; 990; 1022; 8; 2029
1462; 4.700619; 8; =4.7@00619; 10; 101011010100100001010011011000000101110001111010; DA843506C5A7; 6; 5; 444; 454; 5; 908
1463; 93; 2; ~93; 3; 011101100011011000100000; 676302; 3; 2; 126; 136; 2; 266
1464; 680675.3; 8; %680675&.3; 10; 10011001001111010111011010110101000111110001011010000000; 99D3675BF16108; 7; 5; 427; 452; 6; 890
1465; 33166138.67; 11; %&33166138.%67; 14; 110101011101110101101001110110101111110010100111100001010101101011000000; 5DDD96ADCF7A58A50C; 9; 8; 695; 724; 8; 1435
1466; 75770.36; 8; %75770*.36; 10; 11010000110111111111001010010011111010001110011110000000; 0DFD2F398E7E08; 7; 5; 377; 399; 5; 786
1467; 8.01; 4; (8.01; 5; 00010000010000010100001010000000; 01142408; 4; 2; 215; 225; 4; 446
1468; 609.91; 6; &60)9.91; 8; 0111000110111001101101100100000110011110; 179B6B14E9; 5; 4; 342; 352; 4; 702
1469; 935322; 6; *9~35322; 8; 1000100001101110111010001011100111101101; 88E68E9BDE; 5; 5; 334; 342; 4; 685
1470; 4.347167; 8; (4.347=167; 10; 011001011110001011010011100111110101001011010110; 562E3DF9256D; 6; 5; 532; 544; 6; 1087
1471; 959.62; 6; _959.@62; 8; 1101000111010111110110000111011111001100; 1D7D8D77CC; 5; 5; 427; 438; 4; 874
1472; 713364505.340624; 16; #713364(505.=34~06$24; 21; 1000110111110100100011100111101100011010101100011001001001001010111110011010101111000010110001010001111010100000; D84FE8B7A11B29A49FBA2C5CE10A; 14; 13; 1085; 1124; 11; 2233
1473; 9.31; 4; *9.31; 5; 10001000011000101101001010000000; 88262D08; 4; 3; 119; 129; 3; 254
1474; 11055.1; 7; ^~11055.1; 9; 01100010110010000110111001110010010010010001010000000000; 268CE627944100; 7; 5; 403; 425; 5; 838
1475; 4579655.01; 10; @4579&655.&01; 13; 100110111101111111110100100111011011110100100100101110100110010100000000; B9FD4FD9DB42AB5600; 9; 7; 686; 710; 6; 1409
1476; 16.64; 5; $16.64; 6; 00111111010001010111000011101000; F354078E; 4; 3; 277; 287; 3; 570
1477; 2.829657; 8; %2.82965&7; 10; 101110110011001011000011010110110111100100110110; BB233CB59763; 6; 5; 480; 489; 5; 979
1478; 231.92370; 9; &23#1.9237!0; 12; 0111100011111111111011010110110001001010111111000000111100000000; 87FFDEC6A4CFF000; 8; 6; 503; 528; 6; 1043
1479; 1.299939; 8; _1.2=99939; 10; 011011001110101001100000011001111000010111011100; C6AE067658CD; 6; 5; 391; 403; 5; 804
1480; 192001.42594; 12; !~19%2(001.42594; 16; 01011100010001111010101110110011000000110000101101100011111000100011010100111100; C574BA3B30B0362E53C3; 10; 9; 761; 783; 9; 1562
1481; 718256892.194680; 16; ~718%25689^2.%1^94680; 21; 10011001101000011110111011001010011101111110001000111011110000101010110011101010011111000000010100110000; 991AEEAC772EB32CCAAEC75003; 13; 14; 1030; 1064; 10; 2118
1482; 4639471.811; 11; $463%9471.81(1; 14; 010111011101001100011110000111000001110011110101101101101110101001000010; D53DE1C1C15F6BAE24; 9; 7; 689; 706; 7; 1409
1483; 9.962291; 8; ~9.96_2291; 10; 011101100000110001001100010111101101011001111000; 67C0C4E56D87; 6; 4; 505; 520; 6; 1035
1484; 743040.4023; 11; #_743040.402#3; 14; 111000001011111101001001001011101000011011000111110110111011000111000000; 0EFB94E2687CBD1B0C; 9; 7; 545; 567; 7; 1126
1485; 347; 3; *347; 4; 010100001001110011000000; 05C90C; 3; 2; 228; 238; 3; 471
1486; 1832.7828; 9; )1832.7)8~28; 12; 1000000000111100100001111110101111011110101100011001111011110000; 08C378BEED1BE90F; 8; 7; 616; 638; 7; 1268
1487; 73471.77212; 11; ^%734=71.77212; 14; 001011011001000111111111010010011010101000010101111001001101011001100000; D219FF94AA514E6D06; 9; 7; 500; 524; 7; 1038
1488; 9470.24130; 10; =9470&.)24130; 13; 0000011000111001111101110000111010000100011011010010001001100000; 60937FE048D62206; 8; 7; 835; 853; 7; 1702
1489; 607369648.99404; 15; ~6!$07369648.$9^9404; 20; 10100101100111010000011101101101110011110010110010000100001001100011000110100010100111110111110000000000; 5AD970D6FCC24862132AF9C700; 13; 13; 722; 768; 10; 1513
1490; 1092.6332; 9; ~10_92^.6332; 12; 1110101111111001001000100101100101111100110001110111001010000000; BE9F2295C77C2708; 8; 7; 466; 490; 7; 970
1491; 9.474212; 8; !9.4742&12; 10; 10000001001110001111101111110100111111101101011001100000; 1883BF4FEF6D06; 7; 5; 324; 343; 6; 678
1492; 802835.18; 9; @80283_5.&18; 12; 0000000001101110101111001000011100111110011010100100001110000000; 00E6CB78E3A63408; 8; 7; 599; 627; 7; 1240
1493; 6884502.738260; 14; ((6884(5(02.738260; 18; 011000100100000001001011000101100001101100000010111111010100100011110110101010101111111100000000; 2604B461B120DF846FAAFF00; 12; 11; 950; 993; 9; 1963
1494; 88.70; 5; #88.70; 6; 10001100000001010100010100100000; C8505402; 4; 3; 201; 212; 4; 420
1495; 1335909.392416; 14; )1335909@.3!_92416; 18; 1000000001011101011010111110011001010010100000010001010010110100011001000110101001110100; 08D5B66E2518414B46A647; 11; 10; 1070; 1095; 9; 2184
1496; 631520.195; 10; =6_31%520.195; 13; 011100000010111001110011110001010000111101010101101000111101011001001000; 07E2375CF0553A6D84; 9; 8; 623; 642; 7; 1280
1497; 639378.4; 8; *6_39378.4; 10; 110010100010111001101001111011101100011000111110; ACE296EE6CE3; 6; 5; 360; 371; 5; 741
1498; 5.2917; 6; )5.@2917; 8; 1111100001100001110001101011001000110000; 8F166C2B03; 5; 5; 465; 477; 4; 951
1499; 4318.927; 8; ~4_318.927; 10; 100011100101011100110100001110001100010110100101; E87543835C5A; 6; 5; 434; 444; 5; 888
1500; 5.3828; 6; #5!.3828; 8; 1011000001001100111001010011011110111100; 0BC45E73CB; 5; 4; 293; 304; 4; 605
1501; 6.73399; 7; $6.7_3399; 9; 110101111010000101010111001101110111010001010100; 7D1A75734745; 6; 5; 401; 411; 5; 822
1502; 5.54; 4; @5.54; 5; 11111100101101110011111010100000; CF7BE30A; 4; 2; 273; 284; 3; 562
1503; 773671.34; 9; !77367&1&.34; 12; 0100000100010001111011010111011001010111110101010101011110000000; 1411DE67755D7508; 8; 7; 502; 532; 7; 1048
1504; 556023; 6; )5&56023; 8; 1111100001100010001011111111011000010110; 8F26F26F61; 5; 5; 494; 504; 5; 1008
1505; 9794.45; 7; ~~9794.45; 9; 011001101110111010010100111111000111111100100100; 66EE49CFF742; 6; 5; 335; 347; 5; 692
1506; 6.0907; 6; #6.09@07; 8; 1111100101000001010010110010001110110110; 9F14B4326B; 5; 4; 283; 293; 4; 584
1507; 56.77; 5; ^56.77; 6; 00011001110001010110001001010000; 915C2605; 4; 3; 187; 198; 3; 391
1508; 6849920; 7; #684~9920; 9; 111110010001011000011101100100010010101001100000; 9F61D119A206; 6; 5; 369; 383; 5; 762
1509; 9415.47082; 10; (9%41@5.47082; 13; 111101110011110101000000101100100100100011100110101010111011011011000000; 7FD3042B846EBA6B0C; 9; 7; 819; 847; 6; 1679
1510; 39380.837; 9; ^39380.!83*7; 12; 0110110000010011110011110101110001000101111001000100111101100000; C631FCC5544EF406; 8; 7; 360; 384; 6; 757
1511; 73518.129; 9; &7%3$518.129; 12; 0100110110100111010011100010110010000111001011010000110101000000; D47AE4C278D2D004; 8; 7; 566; 591; 6; 1170
1512; 40; 2; #40; 3; 101011011010011000000000; DA6A00; 3; 2; 144; 154; 2; 302
1513; 2.5944; 6; #_2.5944; 8; 1110000010111111010110101111100011101110; 0EFBA58FEE; 5; 4; 436; 446; 5; 891
1514; 431.760; 7; )431.%760; 9; 10110110110100010000011000010101011110111101001100000000; 6B1D6051B73D00; 7; 5; 287; 307; 5; 604
1515; 17204414.48; 11; (17204414.@(48; 14; 010010000101111001001101111100001110010101011010101001011000010001000010; 84E5D40F5EA55A4824; 9; 7; 696; 713; 7; 1423
1516; 2122.44; 7; *2^122.44; 9; 001001101011110001011110110111000111111111010100; 62CBE5CDF74D; 6; 5; 418; 429; 5; 857
1517; 777582; 6; (7775%82; 8; 1110010010001001010110100011011010101000; 4E98A5638A; 5; 4; 418; 429; 4; 855
1518; 464875118.5589; 14; %464875%118^.5=589; 18; 0111101010100001110110111001000110100011001000011111011010011011100101010011100111110001; A71ABD193A126FB959931F; 11; 10; 843; 861; 9; 1723
1519; 3871297.26020; 13; *3871297.~2$6%020; 17; 0101000011011100100101011001101101110101100100110110111001101100111011011011101010011000; 05CD59B95739E6C6DEAB89; 11; 10; 797; 816; 9; 1632
1520; 6496098.222; 11; @6(496098.2$22; 14; 110011111011001011101011001001100101000010101010111001101111101101000000; FC2BBE6205AA6EBF04; 9; 7; 871; 901; 7; 1786
1521; 79320.445; 9; (793^2=0.445; 12; 11100100101001111000011101110001111111000111111110011000; 4E7A7817CFF789; 7; 7; 656; 670; 7; 1340
1522; 89287.47056; 11; #8928=7.=47056; 14; 100011000010001001010100101100000010010101101010001010010010100111010000; C822450B52A692920D; 9; 8; 467; 491; 7; 973
1523; 4888752.86349; 13; #48(887@52.8634^9; 17; 101011011010000100010101110100000110110100001111011001011010011000111111000110100010101000000000; DA1A510DD6F0566AF3A1A200; 12; 10; 716; 758; 8; 1492
1524; 822.8; 5; $822.8; 6; 01001000111110110101100101100000; 84BF9506; 4; 3; 322; 333; 4; 662
1525; 43046; 5; *43046; 6; 10010100101001001011010011101000; 494A4B8E; 4; 3; 253; 263; 4; 523
1526; 89701868.577; 12; =89~701_8~68.577; 16; 11001110001110010000101001010001101100101100011010000000101101110010001001010000; EC93A0152B6C087B2205; 10; 9; 617; 645; 9; 1280
1527; 8751023.0177; 12; =875102%3.&017=7; 16; 11001110010110110101110001110110111110101011001011101001110010001101010000100000; ECB5C567AF2B9E8C4D02; 10; 10; 847; 875; 9; 1741
1528; 67.5; 4; =67.5; 5; 01110000000000100110010010000000; 07204608; 4; 3; 267; 280; 3; 553
1529; 8; 1; &8; 2; 0011000010000000; 0308; 2; 2; 117; 124; 1; 244
1530; 3398.162; 8; &3398^.162; 10; 001000000011101110111011010001011010011111001100; 02B3BB547ACC; 6; 5; 502; 515; 5; 1027
1531; 339.4; 5; ~339.4; 6; 10111011100111011101100011111000; BBD98D8F; 4; 3; 164; 175; 3; 345
1532; 6.180; 5; &6.180; 6; 01110001100101101001111010110000; 1769E90B; 4; 2; 283; 294; 4; 583
1533; 6.20; 4; %6.20; 5; 10011001010101001100100110000000; 99459C08; 4; 2; 236; 247; 3; 488
1534; 96202610.49; 11; !~962026@10.49; 14; 010111000010110010011111101100011011111111111101010101100101000001000000; C5C2F91BFBDF650504; 9; 8; 798; 827; 8; 1641
1535; 4746.793; 8; @4746.79_3; 10; 10011011101111110100100010101100101100101011100110000000; B9FB84CA2B9B08; 7; 5; 368; 393; 6; 772
1536; 58679.233018; 12; )5^86$79.233~018; 16; 11111000010111000100101010100101100110101001101011101010100110111010000111000000; 8FC5A45AA9A9AEB91A0C; 10; 10; 709; 742; 8; 1469
1537; 2.4296; 6; &2.4)296; 8; 0111100011111000111111111110110101100100; 878FFFDE46; 5; 5; 358; 368; 4; 735
1538; 4.6; 3; &4.6; 4; 111001111000101111000000; 7EB80C; 3; 2; 200; 210; 2; 414
1539; 1520844.75; 10; #15)20844.*75; 13; 000011100100001001011111101100101100001101010101001111011110010010000000; E024F52B3C55D34E08; 9; 7; 630; 659; 6; 1302
1540; 1062618.1669; 12; @1062@61&8.)1669; 16; 11111111100001011111010010101011111100110000100111010010100111011000110101000000; FF584FBA3F902DD9D804; 10; 10; 927; 960; 8; 1905
1541; 22619.43; 8; %22619$.43; 10; 101110110000110111100011110100011100010011000000; BBD03E1D4C0C; 6; 5; 600; 611; 5; 1221
1542; 41.6; 4; $41.6; 5; 01011101110110101101010010010000; D5AD4D09; 4; 3; 275; 286; 3; 567
1543; 28278.8488; 10; ^2@827&8.8488; 13; 000111011000000000110100101001100001011001011000010000111001011000000000; D108436A6185346900; 9; 8; 679; 710; 6; 1403
1544; 170.593258; 10; @17=0.593)258; 13; 111111111010111100101010101101010111110000111000000100011110010110000000; FFFAA25BC783115E08; 9; 7; 685; 711; 7; 1410
1545; 8; 1; ^8; 2; 1011100010000000; 8B08; 2; 2; 64; 71; 2; 139
1546; 196007920.05; 12; #1$*96007920.~05; 16; 00001110000111111101011001000111011000101100101111110111100100110101110011100000; E0F16D7426BC7F39C50E; 10; 9; 606; 631; 8; 1254
1547; 4.9772; 6; *4.&9772; 8; 1001010010001101010110111010011110010010; 49D8B57A29; 5; 4; 197; 207; 5; 413
1548; 8; 1; ~8; 2; 0010111100000000; F200; 2; 2; 49; 56; 1; 108
1549; 81.0102; 7; *_81.0102; 9; 110100110101101110110000010100111000111110110110; 3DB50B35F86B; 6; 5; 404; 414; 5; 828
1550; 888654968.2; 11; %888654968$.%2; 14; 100101101000101011101010110111100101000001100000001001110001101110110000; 69A8AEED050672B10B; 9; 8; 726; 748; 7; 1489
1551; 49125159.1840; 13; &491251)59.184#%0; 17; 1110011110110011110001000110101101111010111110001011010001011000011100001010011000000000; 7E3B4CB6A78F4B85076A00; 11; 10; 870; 906; 9; 1795
1552; 19095.006; 9; ^1909@5=.006; 12; 0111100010100100011110110010000010010010000010100000010110000000; 874AB70229A05008; 8; 6; 404; 432; 7; 849
1553; 98141657.12; 11; ^98141~6#57.12; 14; 011111110110110111010111001010110100101100101100000100000100101011001100; F7D67DB2B4C201A4CC; 9; 8; 426; 443; 7; 884
1554; 41.0967; 7; %41.0(967; 9; 01111010101101011011110101100101100100100100000000000000; A75BDB56290400; 7; 4; 472; 487; 5; 968
1555; 72259776.2; 10; !72*259=776.2; 13; 010000010110011010000100011011100101100010010110001010111101101100000000; 146648E68569B2BD00; 9; 7; 650; 682; 7; 1346
1556; 4780.99; 7; =4780.9)9; 9; 10101101010111011000010101011010010010011100010101000000; DAD558A5945C04; 7; 5; 284; 303; 5; 597
1557; 466797.430; 10; @4@66797.4_30; 13; 100110111110011111101101011110111010110001111101011100110100110000000000; B97EDEB7CAD737C400; 9; 7; 702; 734; 7; 1450
1558; 4.73225; 7; (4.7322*5; 9; 011001011101000010101110010100110011010110010010; 560DEA355329; 6; 5; 482; 492; 5; 984
1559; 970991.94; 9; =#970991.9^4; 12; 10101000111101110100110010100110011110001100011010111101; 8A7FC46A876CDB; 7; 7; 492; 504; 6; 1009
1560; 9; 1; %9; 2; 1000011100000000; 7800; 2; 2; 71; 78; 2; 153
1561; 353.3947; 8; (353.~3947; 10; 01000000110001011100110010011010111011100011100110000000; 045CCCA9EE9308; 7; 5; 489; 513; 6; 1013
1562; 4777351.1; 9; )4*7^77351.1; 12; 1011011011010011110111011111110001000111000111111001011010000000; 6B3DDDCF74F16908; 8; 7; 403; 428; 6; 844
1563; 2271046.8; 9; %22)71046.@8; 12; 1011101101010000011010011010110111110001000101011000000000000000; BB0596DA1F510800; 8; 7; 639; 667; 6; 1319
1564; 87955.655021; 12; %&87955.)6550#21; 16; 11010101110111001001010001011100100100100110100100101010010101100100101010011110; 5DCD49C52996A265A4E9; 10; 9; 869; 888; 8; 1774
1565; 1; 1; =1; 2; 1110101000000000; AE00; 2; 2; 129; 136; 1; 268
1566; 1.7; 3; $1.7; 4; 001111110010000101000000; F31204; 3; 3; 159; 169; 2; 333
1567; 6337738.870; 11; @6337738.8*%70; 14; 1100111111011101010001001010010100110110010110010000110001010010; FCDD445A6395C025; 8; 7; 544; 557; 7; 1115
1568; 6251558.70; 10; $625!1558%.70; 13; 110101111000100011101000100101010010111000010010100001010100110000000000; 7D888E59E22158C400; 9; 7; 661; 692; 7; 1367
1569; 841256836.303; 13; &84$1&256836.3%03; 17; 0011000011101100101111010010001000111000000010111001111010001011010111111100101101100010; 03CEDB2283B0E9B8F5BC26; 11; 10; 906; 928; 9; 1853
1570; 1; 1; %1; 2; 1001000100000000; 1900; 2; 2; 142; 150; 2; 296
1571; 558669; 6; %5@58669; 8; 0101101001111110010101111111000110101000; A5E7751F8A; 5; 4; 496; 508; 4; 1012
1572; 571683588.47304; 15; @571@6835@@88.4@7304; 20; 111111001010011010111001111101111001000110000001000000000001010101011110000010001111011111000000; CF6A9B7F19180051E5807F0C; 12; 13; 1126; 1157; 9; 2305
1573; 88315611; 8; !8831561$1; 10; 000101011011110010001110011011010111111001111110; 51CBE8D6E7E7; 6; 4; 451; 461; 6; 922
1574; 77990.77; 8; ^77(990.77; 10; 101111111011111110001111000010101010110000100101; FBFBF8A0CA52; 6; 5; 325; 335; 6; 671
1575; 9889.2241; 9; ~98=89_.2241; 12; 01110110001001011011111000111101101111110110101110010101; 6752EBD3FBB659; 7; 7; 767; 778; 7; 1559
1576; 9673.8; 6; ^9=673.8; 8; 0111111101011100000001000111011001011000; F7C5406785; 5; 4; 213; 224; 4; 445
1577; 86349835.217; 12; (%86349835._2!17; 16; 01011000000010111111010101011111110001010011011111010010101110000001001000110000; 85B05FF55C732D8B2103; 10; 10; 817; 842; 8; 1677
1578; 590344478.657437; 16; _59034$4=478^).657437; 21; 011100111111001000111010101011110101110111010101101010111011000010010101000101111101111111110011000000100100000000000000; 372FA3FAD55DBA0B5971FD3F200400; 15; 13; 725; 759; 10; 1507
1579; 73854274.5548; 13; ~7385427@^4.5$548; 17; 1001100110010100110101001100110100101111100001011010101010010010100101001101100101100000; 99494DDCF258AA29499D06; 11; 10; 1031; 1059; 9; 2109
1580; 2524322.89375; 13; @252432%$2=.89375; 17; 1001101001101000011110011000000110111110000101000101011100101111100010111111000110010010; A9869718EB4175F2B81F29; 11; 10; 918; 936; 8; 1872
1581; 15665; 5; @15665; 6; 11111111101010011101101101111000; FF9ABD87; 4; 3; 341; 350; 4; 698
1582; 7441; 4; _7441; 5; 10100110000111011100101000000000; 6AD1AC00; 4; 2; 331; 343; 3; 679
1583; 94613915.323; 12; @%#94$613915.323; 16; 11110000000000001110110010101011111101110111011100110110001011011100001011000000; 0F00CEBA7F7763D22C0C; 10; 10; 910; 943; 8; 1871
1584; 95154489.2; 10; $%!95154489.2; 13; 101110100010000001001000111111010100110000100001011001000011011011000000; AB0284DFC41246630C; 9; 7; 649; 676; 7; 1339
1585; 1.733864; 8; =1.733(864; 10; 111010100010000101101110101000100000100001110100; AE12E62A8047; 6; 5; 531; 544; 6; 1086
1586; 2392.07834; 10; &2@392.07@834; 13; 011110001111101111011000100101100000101000000110101111001000111101010000; 87BF8D69A060CBF805; 9; 7; 530; 552; 6; 1095
